input,golds,options,preds,raw_preds,subject,ABILITY,index
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:
{BackStory}

BackStory: Manager Zhang Tao discusses with team members, making them believe that cooperation is equally or more valuable than competition.

This is the end of the dialogue. Now, answer the following question.
Question: How does Zhang Tao convince team members?
Options:
A. Zhang Tao himself actively shows the spirit of cooperation, works with members, serves as a model.
B. Organizes outdoor expansion training camps on weekends, lets members experience the power of cooperation.
C. Sets a pledge or declaration of team cooperation, encourages everyone to follow.
D. Publicly praises those members who perform well in team cooperation.
When asked to choose from options like 'A','B','C','D' your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is  'B', your entire output should be just  'B'",0,"['A. Zhang Tao himself actively shows the spirit of cooperation, works with members, serves as a model.', 'B. Organizes outdoor expansion training camps on weekends, lets members experience the power of cooperation.', 'C. Sets a pledge or declaration of team cooperation, encourages everyone to follow.', 'D. Publicly praises those members who perform well in team cooperation.']",A,A,Persuasion Story Task,Emotion: Typical emotional reactions,1
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:
{BackStory}

BackStory: Xiao Ming shares with the teachers, making them believe that education is not just for scores, but for cultivating well-rounded individuals.

This is the end of the dialogue. Now, answer the following question.
Question: How does Xiao Ming convince the teachers?
Options:
A. He creates a small project, lets the teachers participate, lets them experience the value of holistic education firsthand.
B. He organizes a sharing session, invites successful people from different fields to share how they benefit from holistic education.
C. He participates in an outdoor expansion training with the teachers, emphasizes the importance of teamwork and other non-academic skills.
D. He shows his achievements in various extracurricular activities, proves that these achievements have nothing to do with academics, but they have a positive effect on his growth.
When asked to choose from options like 'A','B','C','D' your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is  'B', your entire output should be just  'B'",3,"['A. He creates a small project, lets the teachers participate, lets them experience the value of holistic education firsthand.', 'B. He organizes a sharing session, invites successful people from different fields to share how they benefit from holistic education.', 'C. He participates in an outdoor expansion training with the teachers, emphasizes the importance of teamwork and other non-academic skills.', 'D. He shows his achievements in various extracurricular activities, proves that these achievements have nothing to do with academics, but they have a positive effect on his growth.']",A,A,Persuasion Story Task,Belief: Sequence false beliefs,2
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:
{BackStory}

BackStory: Xiao Li is a college student from an ordinary family. He discusses the concept of sustainable consumption with his friends, hoping to make them think that buying decisions are not only based on price and quality, but also consider environmental and social impacts.

This is the end of the dialogue. Now, answer the following question.
Question: How does Xiao Li convince his friends?
Options:
A. He encourages friends to buy those products that are more expensive but environmentally friendly, and promises to give subsidies.
B. He leads his friends to visit his home, showing how to practice sustainable consumption.
C. He teaches friends how to make reusable items, such as cloth bags or sustainable cleaning products.
D. He arranges a short trip for his friends for free, visiting areas affected by overconsumption.
When asked to choose from options like 'A','B','C','D' your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is  'B', your entire output should be just  'B'",1,"['A. He encourages friends to buy those products that are more expensive but environmentally friendly, and promises to give subsidies.', 'B. He leads his friends to visit his home, showing how to practice sustainable consumption.', 'C. He teaches friends how to make reusable items, such as cloth bags or sustainable cleaning products.', 'D. He arranges a short trip for his friends for free, visiting areas affected by overconsumption.']",B,B,Persuasion Story Task,Emotion: Atypical emotional reactions,3
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:
{BackStory}

BackStory: Xiao Chen is 20 years old this year, and he shares knowledge about sexual orientation and gender identity with his family, making them believe that every kind of love is equal.

This is the end of the dialogue. Now, answer the following question.
Question: How does Xiao Chen convince his family?
Options:
A. He shares some scientific research, indicating that sexual orientation and gender identity are innate, not personal choices.
B. He shows his friendship with friends of various sexual orientations and gender identities, letting his family see that they are also ordinary people.
C. He asks his family what their definition of love is, and shares his own views.
D. He invites friends with different sexual orientations or gender identities to his home, letting his family interact with them in daily life.
When asked to choose from options like 'A','B','C','D' your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is  'B', your entire output should be just  'B'",2,"['A. He shares some scientific research, indicating that sexual orientation and gender identity are innate, not personal choices.', 'B. He shows his friendship with friends of various sexual orientations and gender identities, letting his family see that they are also ordinary people.', 'C. He asks his family what their definition of love is, and shares his own views.', 'D. He invites friends with different sexual orientations or gender identities to his home, letting his family interact with them in daily life.']",B,B,Persuasion Story Task,Emotion: Typical emotional reactions,1
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:
{BackStory}

BackStory: Xiao Qiang tries to convince his friends that even if they disagree with a certain practice of a culture, they should respect it and understand the diversity of cultures.

This is the end of the dialogue. Now, answer the following question.
Question: How does Xiao Qiang convince his friends?
Options:
A. He shares his travel experiences in other countries with his friends, emphasizing the fun brought by cultural differences.
B. He designs some questions about cultural differences for his friends to think about and answer.
C. He organizes a debate, letting his friends hear different voices and opinions.
D. He organizes a speech, encourages his friends to ignore the negative parts of each culture, and gives gifts to the audience present.
When asked to choose from options like 'A','B','C','D' your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is  'B', your entire output should be just  'B'",0,"['A. He shares his travel experiences in other countries with his friends, emphasizing the fun brought by cultural differences.', 'B. He designs some questions about cultural differences for his friends to think about and answer.', 'C. He organizes a debate, letting his friends hear different voices and opinions.', 'D. He organizes a speech, encourages his friends to ignore the negative parts of each culture, and gives gifts to the audience present.']",A,A,Persuasion Story Task,Belief: Sequence false beliefs,2
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:
{BackStory}

BackStory: Xiao Li is a single mother, her son Xiao Qiang just starts junior high school, he is very rebellious, Xiao Li hopes to let him know the importance of learning.

This is the end of the dialogue. Now, answer the following question.
Question: How does Xiao Li persuade Xiao Li?
Options:
A. She attends an academic seminar or open class with Xiao Qiang, letting him experience the joy of learning.
B. She finds some successful people to talk with Xiao Qiang, sharing how they achieve their dreams through learning.
C. She combines learning with his interests, such as his favorite music, art or sports.
D. She tells Xiao Qiang the importance of learning through daily life examples, such as the stories of successful people in the news, movies or books.
When asked to choose from options like 'A','B','C','D' your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is  'B', your entire output should be just  'B'",2,"['A. She attends an academic seminar or open class with Xiao Qiang, letting him experience the joy of learning.', 'B. She finds some successful people to talk with Xiao Qiang, sharing how they achieve their dreams through learning.', 'C. She combines learning with his interests, such as his favorite music, art or sports.', 'D. She tells Xiao Qiang the importance of learning through daily life examples, such as the stories of successful people in the news, movies or books.']",C,C,Persuasion Story Task,Emotion: Atypical emotional reactions,3
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:
{BackStory}

BackStory: Mr. Li has a piece of ancestral land in the countryside, but he wants to sell it to buy a house for his grandson. His grandson, Xiao Li, just graduates, firmly believes that the land is more valuable than the city house, and tries to dissuade Li.

This is the end of the dialogue. Now, answer the following question.
Question: How does Xiao Li convince Mr. Li?
Options:
A. Xiao Li can explain that the land provides a self-sufficient lifestyle, such as growing vegetables, raising animals, etc.
B. Xiao Li can point out that keeping the land helps to maintain the ecological environment, which benefits future generations.
C. Xiao Li can emphasize that his land produces healthy, chemical-free food.
D. Xiao Li can point out that buying a city house possibly requires a large sum of money, brings huge pressure, and selling the rural land is just a drop in the bucket.
When asked to choose from options like 'A','B','C','D' your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is  'B', your entire output should be just  'B'",3,"['A. Xiao Li can explain that the land provides a self-sufficient lifestyle, such as growing vegetables, raising animals, etc.', 'B. Xiao Li can point out that keeping the land helps to maintain the ecological environment, which benefits future generations.', 'C. Xiao Li can emphasize that his land produces healthy, chemical-free food.', 'D. Xiao Li can point out that buying a city house possibly requires a large sum of money, brings huge pressure, and selling the rural land is just a drop in the bucket.']",D,D,Persuasion Story Task,Emotion: Typical emotional reactions,1
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:
{BackStory}

BackStory: Xiao Ming's healthy habits are mocked as ""old-fashioned"" by his friend Xiao Hong. During a mountain trip, Xiao Hong runs out of energy, but Xiao Ming is full of vitality, hoping to persuade Xiao Hong to change her lifestyle.

This is the end of the dialogue. Now, answer the following question.
Question: How does Xiao Ming persuade Xiao Hong?
Options:
A. Xiao Ming can express his concern for Xiao Hong's health and happiness, and hopes she lives better.
B. Xiao Ming can remind Xiao Hong that there is a big difference in their physical condition during the mountain trip, which shows the importance of healthy habits.
C. Xiao Ming can express his wish to share more happy times with Xiao Hong, and a healthy body is the basis of this wish.
D. Xiao Ming can introduce some celebrities or fitness experts that she likes to Xiao Hong, explaining that they also follow a healthy lifestyle.
When asked to choose from options like 'A','B','C','D' your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is  'B', your entire output should be just  'B'",1,"[""A. Xiao Ming can express his concern for Xiao Hong's health and happiness, and hopes she lives better."", 'B. Xiao Ming can remind Xiao Hong that there is a big difference in their physical condition during the mountain trip, which shows the importance of healthy habits.', 'C. Xiao Ming can express his wish to share more happy times with Xiao Hong, and a healthy body is the basis of this wish.', 'D. Xiao Ming can introduce some celebrities or fitness experts that she likes to Xiao Hong, explaining that they also follow a healthy lifestyle.']",B,B,Persuasion Story Task,Belief: Sequence false beliefs,2
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:
{BackStory}

BackStory: Project manager Li Na notices that new employee Zhang Qiang often works overtime. Li Na thinks maintaining a balance between work and life is more important, and wants to persuade Zhang Qiang not to overwork.

This is the end of the dialogue. Now, answer the following question.
Question: How does Li Na convince Zhang Qiang?
Options:
A. Li Na can help Zhang Qiang set reasonable work goals to ensure he does not need to overwork to complete tasks.
B. Li Na can regularly review work with Zhang Qiang to ensure he does not have too much work burden.
C. Li Na can emphasize focusing on work results rather than overtime hours.
D. Li Na can arrange for Zhang Qiang to attend work training to improve his work efficiency and reduce overtime.
When asked to choose from options like 'A','B','C','D' your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is  'B', your entire output should be just  'B'",0,"['A. Li Na can help Zhang Qiang set reasonable work goals to ensure he does not need to overwork to complete tasks.', 'B. Li Na can regularly review work with Zhang Qiang to ensure he does not have too much work burden.', 'C. Li Na can emphasize focusing on work results rather than overtime hours.', 'D. Li Na can arrange for Zhang Qiang to attend work training to improve his work efficiency and reduce overtime.']",B,B,Persuasion Story Task,Emotion: Atypical emotional reactions,3
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:
{BackStory}

BackStory: Mom Chen works abroad all year round, encouraging her son, Xiao Chen, to study abroad. Xiao Chen prefers to further his education at a domestic university, striving to become a top domestic expert.

This is the end of the dialogue. Now, answer the following question.
Question: How does Xiao Chen convince Mom Chen?
Options:
A. He mentions the high cost of studying abroad, and the domestic university offers better value for money.
B. He shows his academic achievements and honors in the country, indicating that he achieves great success domestically.
C. He proposes to have a deep conversation with his mother, listens to her thoughts, and expresses his determination and plans.
D. He expresses his love for local culture, hoping to further his education domestically to better inherit and promote it.
When asked to choose from options like 'A','B','C','D' your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is  'B', your entire output should be just  'B'",2,"['A. He mentions the high cost of studying abroad, and the domestic university offers better value for money.', 'B. He shows his academic achievements and honors in the country, indicating that he achieves great success domestically.', 'C. He proposes to have a deep conversation with his mother, listens to her thoughts, and expresses his determination and plans.', 'D. He expresses his love for local culture, hoping to further his education domestically to better inherit and promote it.']",C,C,Persuasion Story Task,Emotion: Typical emotional reactions,1
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:
{BackStory}

BackStory: Xiaohua and Xiaowang are roommates. Xiaohua often stays up late to play games, while Xiaowang goes to bed on time every day. Xiaowang hopes to persuade Xiaohua to cherish his body and play less games.

This is the end of the dialogue. Now, answer the following question.
Question: How does Xiaowang persuade Xiaohua?
Options:
A. Xiaowang can suggest Xiaohua to try to rest and keep a regular schedule.
B. Xiaowang can directly express his concern and suggest Xiaohua not to stay up late.
C. Invite Xiaohua to do some relaxing activities, such as yoga or meditation.
D. Xiaowang can stick to a healthy schedule and become a role model for Xiaohua.
When asked to choose from options like 'A','B','C','D' your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is  'B', your entire output should be just  'B'",1,"['A. Xiaowang can suggest Xiaohua to try to rest and keep a regular schedule.', 'B. Xiaowang can directly express his concern and suggest Xiaohua not to stay up late.', 'C. Invite Xiaohua to do some relaxing activities, such as yoga or meditation.', 'D. Xiaowang can stick to a healthy schedule and become a role model for Xiaohua.']",D,D,Persuasion Story Task,Belief: Sequence false beliefs,2
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:
{BackStory}

BackStory: Classmate Xiao Li thinks fast food is the best choice because it saves time and trouble. Health guru Xiao Hua tries to convince Xiao Li to try healthier food.

This is the end of the dialogue. Now, answer the following question.
Question: How does Xiao Hua convince Xiao Li?
Options:
A. Xiao Hua can recommend some healthy and delicious food to Xiao Li, such as fruit salad, whole wheat sandwiches, etc.
B. Xiao Hua can suggest taking a cooking class with Xiao Li, combining healthy eating with social activities.
C. Xiao Hua can emphasize that maintaining healthy eating habits benefits long-term health and prevents various diseases.
D. Xiao Hua can stick to healthy eating habits and become a role model for Xiao Li.
When asked to choose from options like 'A','B','C','D' your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is  'B', your entire output should be just  'B'",2,"['A. Xiao Hua can recommend some healthy and delicious food to Xiao Li, such as fruit salad, whole wheat sandwiches, etc.', 'B. Xiao Hua can suggest taking a cooking class with Xiao Li, combining healthy eating with social activities.', 'C. Xiao Hua can emphasize that maintaining healthy eating habits benefits long-term health and prevents various diseases.', 'D. Xiao Hua can stick to healthy eating habits and become a role model for Xiao Li.']",D,D,Persuasion Story Task,Emotion: Atypical emotional reactions,3
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:
{BackStory}

BackStory: Zhang is a farmer in the village, he firmly believes in traditional farming methods. The new agricultural expert, Dr. Li, hopes to persuade Zhang to try new farming techniques.

This is the end of the dialogue. Now, answer the following question.
Question: How does Dr. Li persuade Zhang?
Options:
A. Dr. Li can invite Zhang to visit the farmland using new techniques, and compare it with the yield obtained by traditional farming methods.
B. Dr. Li can show the old farmer agricultural research papers, letting him understand the impact of farming techniques on agriculture.
C. Detail that new technology saves more time, giving Zhang more free time.
D. Starting from the traditional cultural perspective, emphasizing that new technology is the inheritance and sublimation of traditional farming culture.
When asked to choose from options like 'A','B','C','D' your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is  'B', your entire output should be just  'B'",0,"['A. Dr. Li can invite Zhang to visit the farmland using new techniques, and compare it with the yield obtained by traditional farming methods.', 'B. Dr. Li can show the old farmer agricultural research papers, letting him understand the impact of farming techniques on agriculture.', 'C. Detail that new technology saves more time, giving Zhang more free time.', 'D. Starting from the traditional cultural perspective, emphasizing that new technology is the inheritance and sublimation of traditional farming culture.']",D,D,Persuasion Story Task,Emotion: Typical emotional reactions,1
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:
{BackStory}

BackStory: Mother Liu worries that her son, Xiao Liu, is addicted to online games and hopes to persuade him to participate in outdoor sports. Xiao Liu thinks that games allow him to relax and does not want to change.

This is the end of the dialogue. Now, answer the following question.
Question: How does Mother Liu persuade Xiao Liu?
Options:
A. She has an open dialogue with Xiao Liu, understands why he likes to play games, and then looks for suitable outdoor activities to meet similar needs.
B. She explains to Xiao Liu the impact of playing games for a long time on vision and physical health.
C. She tells Xiao Liu that outdoor activities are a good opportunity to meet new friends.
D. She lets Xiao Liu understand the potential internet addiction problems caused by playing games for a long time, and emphasizes the importance of outdoor sports.
When asked to choose from options like 'A','B','C','D' your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is  'B', your entire output should be just  'B'",0,"['A. She has an open dialogue with Xiao Liu, understands why he likes to play games, and then looks for suitable outdoor activities to meet similar needs.', 'B. She explains to Xiao Liu the impact of playing games for a long time on vision and physical health.', 'C. She tells Xiao Liu that outdoor activities are a good opportunity to meet new friends.', 'D. She lets Xiao Liu understand the potential internet addiction problems caused by playing games for a long time, and emphasizes the importance of outdoor sports.']",A,A,Persuasion Story Task,Belief: Sequence false beliefs,2
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:
{BackStory}

BackStory: Colleague Xiao Liu always complains about not having a high salary. Director Zhang knows there are promotion opportunities within the company and wants to persuade Xiao Liu to change his perception: job prospects are more important than salary.

This is the end of the dialogue. Now, answer the following question.
Question: How does Director Zhang convince Xiao Liu?
Options:
A. Director Zhang can give Xiao Liu more responsibilities and challenges to show trust and the possibility of promotion.
B. Director Zhang can encourage Xiao Liu to set career goals and provide support to achieve these goals.
C. Director Zhang can suggest regular assessments and feedback on personal development to ensure Xiao Liu sees his progress.
D. Director Zhang can discuss long-term career planning with Xiao Liu, so he sees the opportunities the company can provide for his future.
When asked to choose from options like 'A','B','C','D' your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is  'B', your entire output should be just  'B'",3,"['A. Director Zhang can give Xiao Liu more responsibilities and challenges to show trust and the possibility of promotion.', 'B. Director Zhang can encourage Xiao Liu to set career goals and provide support to achieve these goals.', 'C. Director Zhang can suggest regular assessments and feedback on personal development to ensure Xiao Liu sees his progress.', 'D. Director Zhang can discuss long-term career planning with Xiao Liu, so he sees the opportunities the company can provide for his future.']",D,D,Persuasion Story Task,Emotion: Atypical emotional reactions,3
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:
{BackStory}

BackStory: Aunt Zhang is a rural woman, she does not receive any education, she always believes that ""a woman without talent is virtuous"". Her niece, Xiao Hong, is a top student, she hopes to convince Aunt Zhang that girls can also have talents and dreams.

This is the end of the dialogue. Now, answer the following question.
Question: How does Xiao Hong convince Aunt Zhang?
Options:
A. She introduces some talented women in history to Aunt Zhang, such as Madame Curie, Wu Zetian, etc.
B. She explains to Aunt Zhang that many women are able to successfully balance family and career.
C. She analyzes the predicaments that women who only rely on men may encounter, explaining that with the progress of the times, the diversity of women's roles becomes a part of social development.
D. She recommends Aunt Zhang to read some books about women's self-improvement.
When asked to choose from options like 'A','B','C','D' your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is  'B', your entire output should be just  'B'",2,"['A. She introduces some talented women in history to Aunt Zhang, such as Madame Curie, Wu Zetian, etc.', 'B. She explains to Aunt Zhang that many women are able to successfully balance family and career.', ""C. She analyzes the predicaments that women who only rely on men may encounter, explaining that with the progress of the times, the diversity of women's roles becomes a part of social development."", ""D. She recommends Aunt Zhang to read some books about women's self-improvement.""]",A,A,Persuasion Story Task,Emotion: Typical emotional reactions,1
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:
{BackStory}

BackStory: Wu firmly believes that ""young people should endure hardship"", thinking that material enjoyment makes people lazy. His grandson Xiao Ming thinks that happiness and health are equally important, hoping to change Wu's concept.

This is the end of the dialogue. Now, answer the following question.
Question: How does Xiao Ming convince Wu?
Options:
A. He arranges some reasonable leisure activities, letting Wu experience the benefits of rest and entertainment.
B. He shows Wu some examples of successful people, explaining that they focus on life quality and happiness while pursuing their careers.
C. He explains that different cultural and era backgrounds lead to different values and lifestyles.
D. He emphasizes the importance of happiness and harmony among family members for the overall family.
When asked to choose from options like 'A','B','C','D' your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is  'B', your entire output should be just  'B'",1,"['A. He arranges some reasonable leisure activities, letting Wu experience the benefits of rest and entertainment.', 'B. He shows Wu some examples of successful people, explaining that they focus on life quality and happiness while pursuing their careers.', 'C. He explains that different cultural and era backgrounds lead to different values and lifestyles.', 'D. He emphasizes the importance of happiness and harmony among family members for the overall family.']",D,D,Persuasion Story Task,Belief: Sequence false beliefs,2
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:
{BackStory}

BackStory: Xiaoling is a city girl, she firmly believes that the fast pace and competition in life are necessary. In a conversation with the pastoral poet Xiaoyang, she starts to reconsider what real quality of life is.

This is the end of the dialogue. Now, answer the following question.
Question: How does Xiaoyang convince Xiaoling?
Options:
A. Xiaoyang reminds Xiaoling that the real quality of life is the precious time spent with family and friends.
B. Xiaoyang quotes some wisdom of the ancients, discussing the meaning and purpose of life.
C. Xiaoyang tells about his meditation experience in the countryside, describing the peace and tranquility within.
D. Xiaoyang shares his daily life in the countryside, showing the tranquility and harmony after the pace of life slows down.
When asked to choose from options like 'A','B','C','D' your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is  'B', your entire output should be just  'B'",3,"['A. Xiaoyang reminds Xiaoling that the real quality of life is the precious time spent with family and friends.', 'B. Xiaoyang quotes some wisdom of the ancients, discussing the meaning and purpose of life.', 'C. Xiaoyang tells about his meditation experience in the countryside, describing the peace and tranquility within.', 'D. Xiaoyang shares his daily life in the countryside, showing the tranquility and harmony after the pace of life slows down.']",D,D,Persuasion Story Task,Emotion: Atypical emotional reactions,3
"I give you a phrase of a dialogue between agents. I will reveal more parts of it later. At the end, I will give you a question you must answer. For each phrase, you must:
# 1. Write down a succinct description of what each agent knows about the environment and about the other agents. Keep the description short and do not produce redundant information. 
Here's the dialogue:
{BackStory}

BackStory: Uncle Li works in a large company for many years, he believes that a stable job is the best. His son, Xiao Li, is passionate about starting a business and hopes to convince Uncle Li to understand the value and significance of entrepreneurship.

This is the end of the dialogue. Now, answer the following question.
Question: How does Xiao Li convince Uncle Li?
Options:
A. Xiao Li can share some successful entrepreneurial stories, such as Jack Ma, Zhang Yiming, etc., to show that entrepreneurship can bring great achievements.
B. Xiao Li can organize a family meeting, let the family discuss together and give Uncle Li more confidence.
C. Xiao Li can show Uncle Li how his business plan meets current and future market needs.
D. Xiao Li can promise to regularly report the progress of the business to Uncle Li, making Uncle Li feel involved and at ease.
When asked to choose from options like 'A','B','C','D' your response must be only the single character representing your choice. Do not include any introductory phrases (e.g., 'Here's the answer:', 'I choose:'), explanations, or any other text before or after the selected character. For example, if the correct answer is  'B', your entire output should be just  'B'",2,"['A. Xiao Li can share some successful entrepreneurial stories, such as Jack Ma, Zhang Yiming, etc., to show that entrepreneurship can bring great achievements.', 'B. Xiao Li can organize a family meeting, let the family discuss together and give Uncle Li more confidence.', 'C. Xiao Li can show Uncle Li how his business plan meets current and future market needs.', 'D. Xiao Li can promise to regularly report the progress of the business to Uncle Li, making Uncle Li feel involved and at ease.']",B,B,Persuasion Story Task,Emotion: Typical emotional reactions,1
